id,pii,package_name,dst,protocol,count
1063,AdvertiserId,com.cleanmaster.security,ud.adkmob.com,HTTPS,19
1064,AdvertiserId,com.junerking.bottle,connect.tapjoy.com,HTTPS,1
1065,AndroidId,com.steam.photoeditor,23.236.120.220,HTTP,15
1066,AndroidId,com.ludia.familyfeudblitz,h.online-metrix.net,HTTPS,3
1067,AndroidId,com.cleanmaster.mguard,ups.ksmobile.net,HTTPS,3
1068,AndroidId,com.secondarm.taptapdash,magic.cmcm.com,HTTP,1
1069,SerialNumber,com.dominospizza,dev.appboy.com,HTTPS,1
1070,AdvertiserId,com.ipn.clean.lite,analytics.rayjump.com,HTTP,20
1071,AdvertiserId,com.smule.singandroid,api-sing.smule.com,HTTP,7
1072,AdvertiserId,com.intellectualflame.ledflashlight.washer,ws.tapjoyads.com,HTTPS,3
1073,City,com.freecraft.pocket.edition,rtb.hyperadx.com,HTTP,4
1074,Email,com.walmart.android,api.mobile.walmart.com,HTTPS,1
1075,AndroidId,com.qisiemoji.inputmethod,api.kika-backend.com,HTTP,2
1076,City,mbinc12.mb32b,use-tor.adsrvr.org,HTTP,1
1077,Zipcode,com.disney.datg.videoplatforms.android.abc,log.go.com,HTTP,8
1078,AdvertiserId,com.myyearbook.m,m.quantcount.com,HTTP,2
1079,AdvertiserId,com.zhiliaoapp.musically,dmp.i2w.io,HTTPS,6
1080,Location,com.roblox.client,c6.rbxcdn.com,HTTP,60
1081,AdvertiserId,com.ipn.clean,net.rayjump.com,HTTP,2
1082,AndroidId,System,adviap.goforandroid.com,HTTP,6
1083,AndroidId,com.wanxing.basketball,ws.tapjoyads.com,HTTPS,2
1084,AdvertiserId,com.cleanmaster.mguard,ufs.adkmob.com,HTTPS,1
1085,AdvertiserId,air.com.playtika.slotomania,t.appsflyer.com,HTTPS,2
1086,AdvertiserId,com.miniclip.eightballpool,rt.applovin.com,HTTP,1
1087,AdvertiserId,System,newstoredata.goforandroid.com,HTTP,8
1088,AndroidId,System,panda-pop.web.sgn.com,HTTP,1
1089,AdvertiserId,com.msi.logogame,rtb.adentifi.com,HTTPS,5
1090,AdvertiserId,com.jb.zcamera,t.appsflyer.com,HTTPS,3
1091,AdvertiserId,com.vizio.vue.launcher,settings.crashlytics.com,HTTPS,1
1092,AndroidId,com.king.bubblewitch3,play.king.com,HTTP,6
1093,AdvertiserId,com.aim.racing,d.applovin.com,HTTP,1
1094,AdvertiserId,com.steam.photoeditor,advonline.goforandroid.com,HTTP,1
1095,Password,com.paypal.android.p2pmobile,api-m.paypal.com,HTTPS,1
1096,City,mbinc12.mb32b,ads.mopub.com,HTTP,36
1097,AndroidId,com.cleanmaster.mguard,cm.gcm.ksmobile.com,HTTP,2
1098,AndroidId,com.jb.emoji.gokeyboard,version.api.goforandroid.com,HTTP,1
1099,AdvertiserId,com.ipn.clean.lite,setting.rayjump.com,HTTP,5
1100,AndroidId,com.gau.go.launcherex,abtest.goforandroid.com,HTTP,1
1101,AdvertiserId,com.spotify.music,api.iterable.com,HTTPS,2
1102,Location,com.roblox.client,assetgame.roblox.com,HTTPS,3
1103,AndroidId,com.zhiliaoapp.musically,settings.crashlytics.com,HTTPS,2
1104,AdvertiserId,com.bitmango.go.wordcookies,control.kochava.com,HTTPS,1
1105,AdvertiserId,com.absolute.bingo,rt.applovin.com,HTTP,1
1106,AdvertiserId,System,bank-85.ads.mp.mydas.mobi,HTTP,2
1107,City,com.madebyappolis.spinrilla,us-vdo.pokkt.com,HTTP,2
1108,AndroidId,com.steam.photoeditor,goaccount.goforandroid.com,HTTP,4
1109,AdvertiserId,com.flashlight.brightestflashlightpro,advonline.goforandroid.com,HTTP,1
1110,IMEI,com.ksmobile.launcher,track.appsflyer.com,HTTPS,11
1111,AdvertiserId,com.msi.logogame,ads.mopub.com,HTTP,12
1112,AdvertiserId,com.huuuge.casino.slots,connect.tapjoy.com,HTTPS,1
1113,AdvertiserId,com.zhiliaoapp.musicallylite,tracking.i2w.io,HTTPS,1
1114,AdvertiserId,com.bitmango.rolltheballunrollme,a.bitmango.com,HTTP,81
1115,AdvertiserId,com.aim.racing,a.applovin.com,HTTP,17
1116,AdvertiserId,com.yodo1.crossyroad,placements.tapjoy.com,HTTPS,4
1117,AndroidId,com.intellectualflame.ledflashlight.washer,connect.tapjoy.com,HTTPS,2
1118,AdvertiserId,net.zedge.android,mopub-east3-bidder.manage.com,HTTP,1
1119,City,com.freecraft.pocket.edition,omax.admarvel.com,HTTP,6
1120,AndroidId,com.cleanmaster.security,ssdk.adkmob.com,HTTPS,4
1121,AndroidId,com.walmart.android,codepush.azurewebsites.net,HTTPS,2
1122,AdvertiserId,com.miniclip.archery,rt.applovin.com,HTTP,1
1123,AdvertiserId,com.intellectualflame.ledflashlight.washer,connect.tapjoy.com,HTTPS,1
1124,AdvertiserId,System,api.woobi.com,HTTP,2
1125,Zipcode,com.cyberpony.stickman.warriors.epic,bidder.yeahmobi.com,HTTP,2
1126,AdvertiserId,com.bitmango.go.bunnypopbubble,a.applovin.com,HTTP,5
1127,AdvertiserId,net.peakgames.amy,app.adjust.com,HTTPS,5
1128,Location,com.cmcm.live,back.live.ksmobile.net,HTTP,10
1129,City,com.waze,maps.googleapis.com,HTTPS,1
1130,AndroidId,com.ekkorr.endlessfrontier.global,placements.tapjoy.com,HTTPS,2
1131,AdvertiserId,com.bitmango.go.wordcookies,a.applovin.com,HTTP,17
1132,AdvertiserId,com.secondarm.taptapdash,ads.heyzap.com,HTTPS,4
1133,Zipcode,com.madebyappolis.spinrilla,ads.mp.mydas.mobi,HTTP,2
1134,AndroidId,com.flashlight.brightestflashlightpro,adviap.goforandroid.com,HTTP,6
1135,AndroidId,kik.android,settings.crashlytics.com,HTTPS,2
1136,AndroidId,com.msi.logogame,ws.tapjoyads.com,HTTPS,4
1137,AdvertiserId,System,bank-26.ads.mp.mydas.mobi,HTTP,4
1138,AndroidId,com.cmplay.tiles2,graph.facebook.com,HTTPS,1
1139,AndroidId,com.cleanmaster.mguard,weather.ksmobile.net,HTTPS,1
1140,AdvertiserId,com.cyberpony.stickman.warriors.epic,omax.admarvel.com,HTTP,12
1141,AdvertiserId,com.myyearbook.m,mobile.btrll.com,HTTP,1
1142,AdvertiserId,com.mochibits.google.leftvsright,d.applovin.com,HTTP,1
1143,AndroidId,com.jb.zcamera,zcamera.lzt.goforandroid.com,HTTP,3
1144,AndroidId,com.gamecircus.tycoon,ws.tapjoyads.com,HTTPS,6
1145,AdvertiserId,com.sega.sonicboomandroid,adc3-launch.adcolony.com,HTTPS,2
1146,AdvertiserId,com.pixowl.tsb2,d.applovin.com,HTTP,1
1147,AdvertiserId,com.productmadness.cashmancasino,graph.facebook.com,HTTPS,4
1148,AndroidId,com.gau.go.launcherex,t.appsflyer.com,HTTPS,3
1149,AdvertiserId,com.fgol.HungrySharkEvolution,androidads21.adcolony.com,HTTPS,1
1150,AndroidId,com.cheerfulinc.flipagram,api.amplitude.com,HTTPS,11
1151,AndroidId,com.umonistudio.tile,op-pt2.cmcm.com,HTTPS,1
1152,FirstName,co.happybits.marcopolo,marcopolo.me,HTTPS,1
1153,AdvertiserId,com.gau.go.launcherex,wallpaperAction.goforandroid.com,HTTP,1
1154,AdvertiserId,mbinc12.mb32b,instagram.imagenes-7.com,HTTPS,75
1155,Username,com.spotify.music,www.spotify.com,HTTPS,1
1156,AdvertiserId,com.madebyappolis.spinrilla,search.spotxchange.com,HTTP,2
1157,AndroidId,No mapping_ entry not found,i.isnssdk.com,HTTPS,1
1158,AndroidId,com.lemongame.klondike.solitaire,rpc.tapjoy.com,HTTPS,1
1159,AdvertiserId,com.outfit7.mytalkingangelafree,apps.outfit7.com,HTTP,1
1160,AndroidId,com.vizio.vue.launcher,settings.crashlytics.com,HTTPS,1
1161,AdvertiserId,com.bitmango.go.jewelmatchkingquest,a.bitmango.com,HTTP,13
1162,AdvertiserId,com.zhiliaoapp.musically,stats.appsflyer.com,HTTPS,1
1163,AdvertiserId,com.glu.deerhunt16,a.applovin.com,HTTP,5
1164,AndroidId,com.bitmango.go.blockhexapuzzle,settings.crashlytics.com,HTTPS,2
1165,AndroidId,com.bitmango.rolltheballunrollme,settings.crashlytics.com,HTTPS,2
1166,AdvertiserId,com.freecraft.pocket.edition,lb1.east.ssphwy.com,HTTP,2
1167,AdvertiserId,com.feelingtouch.zf3d,a.applovin.com,HTTP,5
1168,AndroidId,com.zhiliaoapp.lively,api.branch.io,HTTPS,2
1169,AdvertiserId,com.murka.slotsera,t.appsflyer.com,HTTPS,4
1170,AdvertiserId,com.kathleenOswald.solitaireGooglePlay,www1.mmnetwork.mobi,HTTP,2
1171,AdvertiserId,com.smule.singandroid,settings.crashlytics.com,HTTPS,1
1172,AdvertiserId,com.outfit7.talkingtomgoldrun,api-proxy.bee7.com,HTTP,3
1173,AndroidId,com.digidust.elokence.akinator.freemium,push.akinator.com,HTTP,3
1174,Location,com.freecraft.pocket.edition,rtb-appodeal.mdotm.co,HTTP,4
1175,AndroidId,com.jb.emoji.gokeyboard,track.appsflyer.com,HTTPS,4
1176,AdvertiserId,com.productmadness.cashmancasino,t.appsflyer.com,HTTPS,2
1177,AdvertiserId,com.epicwaronline.ms,control.kochava.com,HTTPS,1
1178,City,com.freecraft.pocket.edition,ade.tpbid.com,HTTP,6
1179,AdvertiserId,com.fortafygames.colorswitch,a.applovin.com,HTTP,18
1180,AdvertiserId,com.transactione.freemusic,graph.facebook.com,HTTPS,4
1181,AdvertiserId,com.episodeinteractive.android.catalog,cpa.adcolony.com,HTTPS,1
1182,AdvertiserId,com.hutchgames.hotwheels,a.applovin.com,HTTP,12
1183,IMEI,com.steam.photoeditor,smsmarket.goforandroid.com,HTTP,2
1184,Username,air.com.hypah.io.slither,206.191.155.105,HTTP,1
1185,AdvertiserId,com.scopely.wheeloffortune,rt.applovin.com,HTTP,1
1186,AdvertiserId,com.kathleenOswald.solitaireGooglePlay,a.applovin.com,HTTP,5
1187,Location,com.roblox.client,c0.rbxcdn.com,HTTP,69
1188,AdvertiserId,com.bitmango.go.blockhexapuzzle,d.applovin.com,HTTP,1
1189,Zipcode,com.pandora.android,adserver.pandora.com,HTTP,7
1190,AdvertiserId,com.poshmark.app,stats.appsflyer.com,HTTPS,1
1191,AdvertiserId,com.outfit7.tomlovesangelafree,tracking.altrooz.com,HTTP,1
1192,AdvertiserId,com.weather.Weather,ads.mopub.com,HTTP,38
1193,AdvertiserId,com.pandora.android,adserver.pandora.com,HTTP,4
1194,City,System,bidder.mdspinc.com,HTTP,4
1195,AdvertiserId,com.topfreegames.bikeracefreeworld,ads.heyzap.com,HTTPS,2
1196,AndroidId,System,ad.lionmobi.com,HTTP,1
1197,AdvertiserId,net.zedge.android,graph.facebook.com,HTTPS,4
1198,IMEI,com.estrongs.android.pop,t.appsflyer.com,HTTPS,5
1199,AdvertiserId,System,settings.crashlytics.com,HTTPS,1
1200,AndroidId,System,analytics.sgnapps.com,HTTP,1
1201,Location,gov.irs,irs.treasury.gov,HTTPS,2
1202,AndroidId,com.lionmobi.powerclean,file.lionmobi.com,HTTP,1
1203,AdvertiserId,System,offers.tokenads.com,HTTP,2
1204,IMEI,System,api.geo.kontagent.net,HTTP,5
1205,IMEI,com.steam.photoeditor,t.appsflyer.com,HTTPS,4
1206,AdvertiserId,com.yelp.android,app.adjust.com,HTTPS,10
1207,AdvertiserId,com.kiloo.subwaysurf,androidads23.adcolony.com,HTTPS,2
1208,SerialNumber,com.outfit7.mytalkingangelafree,apps.outfit7.com,HTTP,1
1209,AdvertiserId,com.fingersoft.hcr2,a.applovin.com,HTTP,10
1210,FirstName,com.walmart.android,search.mobile.walmart.com,HTTPS,5
1211,AndroidId,com.groupon,settings.crashlytics.com,HTTPS,1
1212,FirstName,com.yelp.android,auto-api.yelp.com,HTTPS,1
1213,City,com.cyberpony.stickman.warriors.epic,ade.tpbid.com,HTTP,12
1214,AndroidId,com.offerup,maps.googleapis.com,HTTPS,18
1215,AdvertiserId,com.cmcm.live,stats.appsflyer.com,HTTPS,1
1216,AdvertiserId,com.spotify.music,settings.crashlytics.com,HTTPS,2
1217,Zipcode,com.freecraft.pocket.edition,bidder.yeahmobi.com,HTTP,2
1218,AdvertiserId,com.myyearbook.m,wv.inner-active.mobi,HTTP,8
1219,Location,io.voodoo.paperio,ads.mopub.com,HTTP,35
1220,AdvertiserId,com.outfit7.mytalkingtomfree,apps.outfit7.com,HTTP,2
1221,AdvertiserId,com.fgol.HungrySharkEvolution,marketing-ssl.upsight-api.com,HTTPS,1
1222,AdvertiserId,com.myyearbook.m,epiv.cardlytics.com,HTTPS,1
1223,AndroidId,com.dianxinos.optimizer.duplay,t.appsflyer.com,HTTPS,1
1224,City,com.msi.logogame,ads.mopub.com,HTTP,1
1225,AndroidId,com.jb.zcamera,version.api.goforandroid.com,HTTP,2
1226,Location,No mapping_ entry not found,ads.mopub.com,HTTP,18
1227,SerialNumber,com.kitkatandroid.keyboard,utop.umengcloud.com,HTTP,1
1228,City,com.bigduckgames.flow,ads.mopub.com,HTTP,3
1229,AdvertiserId,mbinc12.mb32b,d.applovin.com,HTTP,1
1230,AndroidId,com.gtarcade.lod,t.appsflyer.com,HTTPS,2
1231,AdvertiserId,com.gameloft.android.ANMP.GloftM5HM,201205igp.gameloft.com,HTTPS,1
1232,AndroidId,com.cmcm.live,cm.gcm.ksmobile.com,HTTP,1
1233,AdvertiserId,System,apps.outfit7.com,HTTP,6
1234,Username,com.pinterest,i.pinimg.com,HTTP,1
1235,AdvertiserId,at.ner.lepsWorld2,androidads23.adcolony.com,HTTPS,1
1236,AndroidId,com.steam.photoeditor,adviap.goforandroid.com,HTTP,2
1237,AdvertiserId,com.miniclip.archery,a.applovin.com,HTTP,5
1238,AndroidId,com.spacegame.solitaire.basic,bi-app-analytics.tuanguwen.com,HTTPS,26
1239,AdvertiserId,com.intuit.turbotax.mobile,control.kochava.com,HTTPS,1
1240,AdvertiserId,com.ipn.clean,analytics.rayjump.com,HTTP,1
1241,AdvertiserId,com.jb.zcamera,microtss.goforandroid.com,HTTP,7
1242,AndroidId,com.qisiemoji.inputmethod,api.tinyhoneybee.com,HTTP,3
1243,AndroidId,kik.android,clientmetrics-augmentum.kik.com,HTTPS,2
1244,AndroidId,com.tmobile.tuesdays,devices.carnivalmobile.com,HTTPS,2
1245,AndroidId,com.episodeinteractive.android.catalog,pgnarrative.appspot.com,HTTPS,4
1246,AdvertiserId,com.kathleenOswald.solitaireGooglePlay,ads-bidder-api.twitter.com,HTTPS,3
1247,AdvertiserId,com.myyearbook.m,rtb.tubemogul.com,HTTP,2
1248,AdvertiserId,com.gamecircus.tycoon,ads.mopub.com,HTTP,1
1249,IMEI,com.ss.android.article.master,dm.isnssdk.com,HTTPS,2
1250,AdvertiserId,System,rtb.hyperadx.com,HTTP,2
1251,AdvertiserId,com.microsoft.xboxone.smartglass,t.appsflyer.com,HTTPS,2
1252,AndroidId,com.pinterest,trk.pinterest.com,HTTPS,39
1253,AndroidId,com.qisiemoji.inputmethod,tracking.acekoala.com,HTTP,3
1254,AdvertiserId,com.msi.logogame,sb.scorecardresearch.com,HTTPS,2
1255,AdvertiserId,com.weather.Weather,s.amazon-adsystem.com,HTTP,2
1256,AdvertiserId,com.robtopx.geometryjumplite,d.applovin.com,HTTP,3
1257,Email,net.zedge.android,api.zedge.net,HTTPS,1
1258,Zipcode,com.cyberpony.stickman.warriors.epic,ade.tpbid.com,HTTP,12
1259,AdvertiserId,com.myyearbook.m,o359u-jgdtt.ads.tremorhub.com,HTTP,2
1260,Zipcode,com.freecraft.pocket.edition,appodeal.rtb.loopme.me,HTTP,6
1261,AdvertiserId,System,server1.nordcurrent.com,HTTP,3
1262,AdvertiserId,com.turboc.cleaner,track.appsflyer.com,HTTPS,3
1263,Location,com.waze,maps.googleapis.com,HTTPS,9
1264,AndroidId,com.jb.emoji.gokeyboard,microtss.goforandroid.com,HTTP,2
1265,AdvertiserId,com.weplaydots.twodotsandroid,metrics.tbliab.net,HTTPS,12
1266,AdvertiserId,com.gau.go.launcherex,lzb.goforandroid.com,HTTP,1
1267,AdvertiserId,com.outfit7.talkinggingerfree,d.applovin.com,HTTP,1
1268,AndroidId,com.cmplay.tiles2,www.cm.ksmobile.com,HTTP,1
1269,AdvertiserId,com.msi.logogame,rpc.tapjoy.com,HTTPS,2
1270,Location,com.kathleenOswald.solitaireGooglePlay,www1.mmnetwork.mobi,HTTP,4
1271,AndroidId,com.xfinity.cloudtvr,xtvapi.cloudtv.comcast.net,HTTPS,2
1272,AdvertiserId,System,ads.admarvel.com,HTTP,1
1273,AdvertiserId,System,bw3s.play.king.com,HTTP,1
1274,AdvertiserId,com.apalon.mandala.coloring.book,ads.mopub.com,HTTP,70
1275,AdvertiserId,com.kiloo.subwaysurf,rpc.tapjoy.com,HTTPS,8
1276,City,com.abtnprojects.ambatana,bouncer.letgo.com,HTTPS,2
1277,AdvertiserId,com.freecraft.pocket.edition,appodeal.rtb.loopme.me,HTTP,6
1278,IMEI,com.jb.gosms,t.appsflyer.com,HTTPS,2
1279,AndroidId,com.lionmobi.battery,battery.lionmobi.com,HTTP,3
1280,AndroidId,com.ekkorr.endlessfrontier.global,t.appsflyer.com,HTTPS,2
1281,Zipcode,com.clearchannel.iheartradio.controller,www.iheartradio.com,HTTP,1
1282,AdvertiserId,com.outfit7.mytalkingtomfree,api-proxy.bee7.com,HTTP,4
1283,AndroidId,com.umonistudio.tile,utop.umengcloud.com,HTTP,1
1284,AndroidId,com.flashlight.brightestflashlightpro,t.appsflyer.com,HTTPS,3
1285,AdvertiserId,com.kathleenOswald.solitaireGooglePlay,rt.applovin.com,HTTP,1
1286,Email,co.happybits.marcopolo,marcopolo.me,HTTPS,1
1287,AdvertiserId,com.supo.security,api.mobula.sdk.duapps.com,HTTP,1
1288,AndroidId,com.pinterest,api.pinterest.com,HTTPS,71
1289,AndroidId,com.jb.gosms,gosmstheme.3g.cn,HTTP,2
1290,AdvertiserId,com.topfreegames.bikeracefreeworld,med.heyzap.com,HTTPS,4
1291,City,air.com.gaetanoconsiglio.EscapePrison,appodeal.rtb.loopme.me,HTTP,2
1292,AdvertiserId,com.cyberpony.stickman.warriors.epic,bidder.mdspinc.com,HTTP,12
1293,AndroidId,System,abtest.goforandroid.com,HTTP,17
1294,AndroidId,com.ludia.familyfeudblitz,ws.tapjoyads.com,HTTPS,3
1295,IMEI,com.zeptolab.ctr.ads,connect.tapjoy.com,HTTPS,1
1296,AndroidId,com.psafe.msuite,single.upsight-api.com,HTTPS,4
1297,AdvertiserId,com.ss.android.article.master,i.isnssdk.com,HTTP,4
1298,AdvertiserId,com.surpax.ledflashlight.panel,ads.mp.mydas.mobi,HTTP,3
1299,AndroidId,com.funplus.kingofavalon,config.funplusgame.com,HTTPS,1
1300,AndroidId,com.gau.go.launcherex,version.api.goforandroid.com,HTTP,1
1301,AdvertiserId,tunein.player,reports.radiotime.com,HTTPS,7
1302,Zipcode,air.com.gaetanoconsiglio.EscapePrison,dsp-usa.exe.bid,HTTP,2
1303,Location,com.freecraft.pocket.edition,bidder.mdspinc.com,HTTP,4
1304,AdvertiserId,com.pixelmongo.pocket,stats.unity3d.com,HTTPS,1
1305,AdvertiserId,com.outfit7.tomlovesangelafree,secure.fastclick.net,HTTPS,1
1306,AdvertiserId,com.cmcm.live,adserver.unityads.unity3d.com,HTTPS,1
1307,AndroidId,com.dianxinos.dxbs,t.appsflyer.com,HTTPS,2
1308,AndroidId,com.lemongame.klondike.solitaire,placements.tapjoy.com,HTTPS,2
1309,AdvertiserId,com.qihoo.security,l.a.mobimagic.com,HTTPS,20
1310,AdvertiserId,com.kathleenOswald.solitaireGooglePlay,mpx.mopub.com,HTTP,7
1311,AdvertiserId,com.ekkorr.endlessfrontier.global,connect.tapjoy.com,HTTPS,1
1312,AdvertiserId,com.wordmobile.waterslide,ws.tapjoyads.com,HTTPS,2
1313,AndroidId,com.pof.android,upload.plentyoffish.com,HTTP,2
1314,AndroidId,No mapping_ entry not found,api.mobula.sdk.duapps.com,HTTP,2
1315,AndroidId,com.funplus.kingofavalon,passport.funplusgame.com,HTTPS,1
1316,SerialNumber,com.outfit7.mytalkinghank,apps.outfit7.com,HTTP,1
1317,AndroidId,com.gtarcade.lod,connect.tapjoy.com,HTTPS,2
1318,AdvertiserId,com.turboc.cleaner,global.ymtracking.com,HTTP,4
1319,AdvertiserId,com.zeptolab.ctr.ads,api.vungle.com,HTTPS,4
1320,City,com.psafe.msuite,ads.mopub.com,HTTP,2
1321,AndroidId,com.zeptolab.ctr.ads,connect.tapjoy.com,HTTPS,2
1322,AdvertiserId,com.digidust.elokence.akinator.freemium,d.applovin.com,HTTP,1
1323,AdvertiserId,com.igg.clashoflords2,t.appsflyer.com,HTTPS,1
1324,City,com.kathleenOswald.solitaireGooglePlay,www.omwpx.com,HTTPS,1
1325,AndroidId,com.cmplay.tiles2,tileswan.cmcm.com,HTTPS,3
1326,AndroidId,com.pof.android,fonts.gstatic.com,HTTP,5
1327,AdvertiserId,com.productmadness.cashmancasino,register.appsflyer.com,HTTPS,1
1328,AdvertiserId,com.freecraft.pocket.edition,rtb-appodeal.mdotm.co,HTTP,4
1329,AdvertiserId,com.contextlogic.wish,www.wish.com,HTTPS,128
1330,AndroidId,com.zeptolab.ctr.ads,onesignal.com,HTTPS,1
1331,AdvertiserId,com.scopely.wheeloffortune,d.applovin.com,HTTP,1
1332,City,air.com.gaetanoconsiglio.EscapePrison,bidder.yeahmobi.com,HTTP,2
1333,AndroidId,com.dominospizza,settings.crashlytics.com,HTTPS,1
1334,AdvertiserId,No mapping_ entry not found,b.scorecardresearch.com,HTTP,1
1335,AdvertiserId,com.flashlight.brightestflashlightpro,newstoredata.goforandroid.com,HTTP,1
1336,AdvertiserId,net.zedge.android,settings.crashlytics.com,HTTPS,2
1337,Gender,com.episodeinteractive.android.catalog,dcon.narrative.android.pocketgems.com,HTTP,3
1338,AdvertiserId,net.peakgames.amy,graph.facebook.com,HTTPS,13
1339,Location,com.weather.Weather,api.weather.com,HTTPS,15
1340,AdvertiserId,com.outfit7.mytalkingangelafree,api-proxy.bee7.com,HTTP,2
1341,AndroidId,No mapping_ entry not found,events.unityads.unity3d.com,HTTP,2
1342,IMEI,No mapping_ entry not found,i.isnssdk.com,HTTPS,1
1343,IMEI,com.kiloo.subwaysurf,connect.tapjoy.com,HTTPS,2
1344,AdvertiserId,com.wordmobile.waterslide,f2.doodlemobile.com,HTTP,1
1345,AdvertiserId,com.zentertain.freemusic,app.adjust.com,HTTPS,1
1346,AdvertiserId,com.freecraft.pocket.edition,dsp-usa.exe.bid,HTTP,2
1347,AdvertiserId,No mapping_ entry not found,c3.prod.playlists.ihrhls.com,HTTP,1
1348,AndroidId,com.ss.android.article.master,i.isnssdk.com,HTTP,4
1349,AdvertiserId,com.ehawk.antivirus.applock.wifi,stats.appsflyer.com,HTTPS,1
1350,AndroidId,com.flashlight.brightestflashlightpro,newstoredata.goforandroid.com,HTTP,2
1351,AndroidId,com.powerd.cleaner,track.appsflyer.com,HTTPS,3
1352,AdvertiserId,com.ss.android.article.master,cdn.isnssdk.com,HTTPS,82
1353,AdvertiserId,com.ss.android.article.master,stats.appsflyer.com,HTTPS,1
1354,AndroidId,com.jb.emoji.gokeyboard,launchermsg.3g.cn,HTTP,5
1355,AdvertiserId,com.yodo1.crossyroad,connect.tapjoy.com,HTTPS,1
1356,AndroidId,com.walmart.android,settings.crashlytics.com,HTTPS,1
1357,AdvertiserId,com.msi.logogame,aa.agkn.com,HTTPS,1
1358,Username,com.poshmark.app,api.poshmark.com,HTTPS,3
1359,Location,air.com.gaetanoconsiglio.EscapePrison,appodeal.bidsopt.com,HTTP,2
1360,AdvertiserId,com.tinder,graph.facebook.com,HTTPS,2
1361,AdvertiserId,com.ss.android.article.master,graph.facebook.com,HTTPS,17
1362,Username,com.offerup,i.instagram.com,HTTPS,2
1363,AdvertiserId,com.weather.Weather,aax-us-east.amazon-adsystem.com,HTTPS,83
1364,Email,com.spotify.music,www.spotify.com,HTTPS,1
1365,AndroidId,com.estrongs.android.pop,api.mobula.sdk.duapps.com,HTTP,2
1366,Username,com.poshmark.app,www.poshmark.com,HTTPS,2
1367,AndroidId,com.cleanmaster.security,bp.adkmob.com,HTTPS,3
1368,Location,com.cyberpony.stickman.warriors.epic,ade.tpbid.com,HTTP,12
1369,AdvertiserId,com.powerd.cleaner,analytics.rayjump.com,HTTP,1
1370,AdvertiserId,com.kathleenOswald.solitaireGooglePlay,sb.scorecardresearch.com,HTTPS,2
1371,City,com.cyberpony.stickman.warriors.epic,dsp-usa.exe.bid,HTTP,12
1372,AndroidId,com.cmplay.tiles2,track.appsflyer.com,HTTPS,3
1373,AdvertiserId,com.myyearbook.m,x.torrenti.al,HTTP,2
1374,AdvertiserId,com.fgol.HungrySharkEvolution,cpi.mediabrix.com,HTTP,1
1375,AdvertiserId,com.msi.logogame,ads.aerserv.com,HTTP,2
1376,AndroidId,com.bigduckgames.flow,settings.crashlytics.com,HTTPS,1
1377,AndroidId,com.ipn.clean.lite,api.okokclean.com,HTTP,7
1378,IMEI,com.qisiemoji.inputmethod,t.appsflyer.com,HTTPS,8
1379,AdvertiserId,com.topfreegames.bikeracefreeworld,impact.applifier.com,HTTPS,1
1380,AdvertiserId,com.weplaydots.twodotsandroid,api.crittercism.com,HTTPS,4
1381,AdvertiserId,gov.irs,settings.crashlytics.com,HTTPS,1
1382,AndroidId,co.happybits.marcopolo,settings.crashlytics.com,HTTPS,2
1383,Username,com.instagram.android,i.instagram.com,HTTPS,100
1384,AndroidId,com.huuuge.casino.slots,content-js.tapjoy.com,HTTPS,1
1385,AndroidId,gov.irs,settings.crashlytics.com,HTTPS,1
1386,Email,com.jb.gosms,goconfigsync.3g.cn,HTTP,1
1387,AdvertiserId,No mapping_ entry not found,rt.applovin.com,HTTP,8
1388,Location,com.ss.android.article.master,i.isnssdk.com,HTTPS,26
1389,AdvertiserId,com.instagram.boomerang,graph.facebook.com,HTTPS,1
1390,AdvertiserId,com.zhiliaoapp.musically,settings.crashlytics.com,HTTPS,2
1391,Location,air.com.gaetanoconsiglio.EscapePrison,bidder.yeahmobi.com,HTTP,2
1392,AndroidId,com.kitkatandroid.keyboard,utop.umengcloud.com,HTTP,1
1393,AndroidId,com.smule.singandroid,api-sing.smule.com,HTTP,1
1394,AndroidId,air.com.playtika.slotomania,sm-clientapi.playtika.com,HTTP,1
1395,IMSI,com.jb.gosms,launchermsg.3g.cn,HTTP,3
1396,AdvertiserId,com.zeptolab.ctr.ads,init.supersonicads.com,HTTPS,2
1397,AdvertiserId,com.madebyappolis.spinrilla,ad.atdmt.com,HTTPS,2
1398,AdvertiserId,com.episodeinteractive.android.catalog,rv-gateway.supersonicads.com,HTTP,1
1399,AndroidId,com.zentertain.photoeditor,settings.crashlytics.com,HTTPS,1
1400,AdvertiserId,com.huuuge.casino.slots,ws.tapjoyads.com,HTTPS,2
1401,AndroidId,No mapping_ entry not found,track.appsflyer.com,HTTPS,1
1402,AdvertiserId,com.estrongs.android.pop,api.mobula.sdk.duapps.com,HTTP,2
1403,SerialNumber,com.cmcm.live,back.live.ksmobile.net,HTTP,6
1404,Location,com.weather.Weather,ads.mopub.com,HTTP,38
1405,AndroidId,com.zeptolab.ctr.ads,ws.tapjoyads.com,HTTPS,6
1406,AdvertiserId,com.bitmango.rolltheballunrollme,adc3-launch.adcolony.com,HTTPS,4
1407,IMEI,com.huuuge.casino.slots,connect.tapjoy.com,HTTPS,1
1408,AdvertiserId,mbinc12.mb32b,analytics.mopub.com,HTTPS,3
1409,AdvertiserId,com.myyearbook.m,ads.aerserv.com,HTTP,7
